IdUnidade,Sigla,Descricao,SinProtocolo,SinArquivamento,SinOuvidoria
110015732,BDMG/MÉDIAS_E_GRANDES_EMPRESAS,Superintendência de Médias e Grandes Empresas,N,N,N
110015331,BDMG/OPERAÇÕES,Superintendência de Operações,N,N,N
110028344,BDMG/OPERAÇÕES-PROMORAR,Superintendência de Operações - PROMORAR,N,N,N
110023074,BDMG/OUVIDORIA,Ouvidoria,N,N,N
110015444,BDMG/PESSOAS-ADM_E_DE_SERV,Superintendência de Gestão de Pessoas - Gerência Administrativa e de Serviços,N,N,N
110015446,BDMG/PESSOAS-DESENV_HUM_E_ORG,Superintendência de Gestão de Pessoas - Gerência de Desenvolvimento Humano e Organizacional,N,N,N
110015445,BDMG/PESSOAS-REL_TRABALHISTAS,Superintendência de Gestão de Pessoas - Gerência de Relações Trabalhistas,N,N,N
110033834,BDMG/PESSOAS-RESTRITO,Superintendência de Gestão de Pessoas  Restrito,N,N,N
110014836,BDMG/PLANEJAMENTO,Superintendência de Planejamento,N,N,N
110014826,BDMG/PRE,Presidência,N,N,N
110033467,BDMG/PROC_ADM_DE_INVESTIGAÇÃO,Processos Administrativos de Investigação,N,N,N
110015731,BDMG/RISCOS_E_CONTROLES_INTERN,Superintendência de Riscos e Controles Internos,N,N,N
110032161,BDMG/SERVIÇOS_FINANCEIROS,Serviços Financeiros,N,N,N
110015666,BDMG/SUPERINTEND_EXECUTIVA,Superintendência Executiva,N,N,N
110015685,BDMG/TECNOLOGIA,Superintendência de Tecnologia,N,N,N
110014934,BDMG/VPRE,Vice-Presidência,N,N,N
110000956,CBMMG/1-CIA-IND,1ª Companhia Independente,N,N,N
110027584,CBMMG/1-CIA-IND/1Cia/1Pel,1ª Companhia Independente,N,N,N
110028432,CBMMG/1-CIA-IND/1Cia/PPV,1ª Companhia Independente,N,N,N
110027582,CBMMG/1-CIA-IND/2Cia,1ª Companhia Independente,N,N,N
110027585,CBMMG/1-CIA-IND/2Cia/1Pel,1ª Companhia Independente,N,N,N
110027586,CBMMG/1-CIA-IND/2Cia/2Pel,1ª Companhia Independente,N,N,N
110027587,CBMMG/1-CIA-IND/2Cia/3Pel,1ª Companhia Independente,N,N,N
110027583,CBMMG/1-CIA-IND/3Cia,1ª Companhia Independente,N,N,N
110027589,CBMMG/1-CIA-IND/3Cia/1Pel,1ª Companhia Independente,N,N,N
110027588,CBMMG/1-CIA-IND/3Cia/2Pel,1ª Companhia Independente,N,N,N
110027014,CBMMG/1-CIA-IND/CARTÓRIO,1ª Companhia Independente / Cartório,N,N,N
110023238,CBMMG/1-CIA-IND/POC-SSPARAISO,Unidade SEI para Posto Orgânico Coletivo (POC),N,N,N
110006045,CBMMG/10BBM,10º Batalhão de Bombeiros Militar,N,N,N
110016231,CBMMG/10BBM/1Cia,10º Batalhão de Bombeiros Militar,N,N,N
110016232,CBMMG/10BBM/1Cia/1Pel,10º Batalhão de Bombeiros Militar,N,N,N
110016233,CBMMG/10BBM/1Cia/2Pel,10º Batalhão de Bombeiros Militar,N,N,N
110016234,CBMMG/10BBM/1Cia/3Pel,10º Batalhão de Bombeiros Militar,N,N,N
110016235,CBMMG/10BBM/1Cia/4Pel,10º Batalhão de Bombeiros Militar,N,N,N
110016236,CBMMG/10BBM/1Cia/5Pel,10º Batalhão de Bombeiros Militar,N,N,N
110016237,CBMMG/10BBM/1Cia/6Pel,10º Batalhão de Bombeiros Militar,N,N,N
110020535,CBMMG/10BBM/2Cia,10º Batalhão de Bombeiros Militar,N,N,N
110016239,CBMMG/10BBM/2Cia/1Pel,10º Batalhão de Bombeiros Militar,N,N,N
110016240,CBMMG/10BBM/2Cia/2Pel,10º Batalhão de Bombeiros Militar,N,N,N
110016241,CBMMG/10BBM/2Cia/3Pel,10º Batalhão de Bombeiros Militar,N,N,N
110020574,CBMMG/10BBM/3Cia PV,10º Batalhão de Bombeiros Militar,N,N,N
110028762,CBMMG/10BBM/CARTÓRIO,10º Batalhão de Bombeiros Militar / Cartório,N,N,N
110023240,CBMMG/10BBM/POC-ITAUNA,Unidade SEI para Posto Orgânico Coletivo (POC),N,N,N
110000970,CBMMG/11BBM,11º Batalhão de Bombeiros Militar,N,N,N
110027629,CBMMG/11BBM/1Cia,11º Batalhão de Bombeiros Militar,N,N,N
110027636,CBMMG/11BBM/2Cia,11º Batalhão de Bombeiros Militar,N,N,N
110028752,CBMMG/11BBM/CARTÓRIO,11º Batalhão de Bombeiros Militar / Cartório,N,N,N
110000926,CBMMG/12BBM,12º Batalhão de Bombeiros Militar,N,N,N
110027556,CBMMG/12BBM/1Cia,12º Batalhão de Bombeiros Militar,N,N,N
110027558,CBMMG/12BBM/1Cia/1Pel,12º Batalhão de Bombeiros Militar,N,N,N
110027557,CBMMG/12BBM/2Cia,12º Batalhão de Bombeiros Militar,N,N,N
110027561,CBMMG/12BBM/2Cia/1Pel,12º Batalhão de Bombeiros Militar,N,N,N
110027560,CBMMG/12BBM/2Cia/2Pel,12º Batalhão de Bombeiros Militar,N,N,N
110027597,CBMMG/12BBM/2Cia/3Pel,12º Batalhão de Bombeiros Militar,N,N,N
110027559,CBMMG/12BBM/3Cia/1Pel,12º Batalhão de Bombeiros Militar,N,N,N
110028757,CBMMG/12BBM/CARTÓRIO,12º Batalhão de Bombeiros Militar / Cartório,N,N,N
110000779,CBMMG/1BBM,1º Batalhão de Bombeiros Militar,N,N,N
110016197,CBMMG/1BBM/1Cia,1º Batalhão de Bombeiros Militar,N,N,N
110016205,CBMMG/1BBM/1Cia/1Pel,1º Batalhão de Bombeiros Militar,N,N,N
110016206,CBMMG/1BBM/1Cia/2Pel,1º Batalhão de Bombeiros Militar,N,N,N
110016207,CBMMG/1BBM/1Cia/3Pel,1º Batalhão de Bombeiros Militar,N,N,N
110016208,CBMMG/1BBM/1Cia/4Pel,1º Batalhão de Bombeiros Militar,N,N,N
110016209,CBMMG/1BBM/1Cia/5Pel,1º Batalhão de Bombeiros Militar,N,N,N
110016210,CBMMG/1BBM/1Cia/6Pel,1º Batalhão de Bombeiros Militar,N,N,N
110016200,CBMMG/1BBM/1Cia/7Pel,1º Batalhão de Bombeiros Militar,N,N,N
110016201,CBMMG/1BBM/2Cia,1º Batalhão de Bombeiros Militar - Pelotão ouro Preto,N,N,N
110016202,CBMMG/1BBM/2Cia/1Pel,1º Batalhão de Bombeiros Militar,N,N,N
110016203,CBMMG/1BBM/2Cia/2Pel,1º Batalhão de Bombeiros Militar,N,N,N
110028763,CBMMG/1BBM/CARTÓRIO,1º Batalhão de Bombeiros Militar / Cartório,N,N,N
110023232,CBMMG/1BBM/POC,Unidade SEI para Posto Orgânico Coletivo (POC),N,N,N
110031207,CBMMG/1BBM/SAS,SAS-1ºBBM,N,N,N
110000914,CBMMG/1COB,1º Comando Operacional,N,N,N
110030567,CBMMG/1COB/BBM-7Setembro,Batalhão para o desfile do dia 7 de Setembro,N,N,N
110015564,CBMMG/1COB/BBM-CARNAVAL,Batalhão de Carnaval,N,N,N
110033923,CBMMG/1COB/BRIGADISTAS,1º COB Brigadistas,N,N,N
110014344,CBMMG/1COB/BRUMADINHO,Operação Brumadinho,N,N,N
110020294,CBMMG/1COB/CARTÓRIO,1º Comando Operacional / Cartório,N,N,N
110020293,CBMMG/1COB/DIV ADM,1º Comando Operacional / Divisão Administrativa,N,N,N
110020292,CBMMG/1COB/DIV OP,1º Comando Operacional / Divisão Operacional,N,N,N
110000821,CBMMG/2-CIA-IND,2ª Companhia Independente,N,N,N
110033072,CBMMG/2-CIA-IND/CARTORIO/ACERV,Arquivo cartório da 2ª Cia Ind BM - (SEI sigiloso),N,N,N
110028750,CBMMG/2-CIA-IND/CARTÓRIO,2ª Companhia Independente / Cartório,N,N,N
110000750,CBMMG/2BBM,2º Batalhão de Bombeiros Militar,N,N,N
110016214,CBMMG/2BBM/1Cia,2º Batalhão de Bombeiros Militar,N,N,N
110016215,CBMMG/2BBM/1Cia/1Pel,2º Batalhão de Bombeiros Militar,N,N,N
110016216,CBMMG/2BBM/1Cia/2Pel,2º Batalhão de Bombeiros Militar,N,N,N
110016217,CBMMG/2BBM/1Cia/3Pel,2º Batalhão de Bombeiros Militar,N,N,N
110016218,CBMMG/2BBM/1Cia/4Pel,2º Batalhão de Bombeiros Militar,N,N,N
110016219,CBMMG/2BBM/1Cia/5Pel,2º Batalhão de Bombeiros Militar,N,N,N
110016220,CBMMG/2BBM/1Cia/6Pel,2º Batalhão de Bombeiros Militar,N,N,N
110020547,CBMMG/2BBM/1Cia/7Pel,2º Batalhão de Bombeiros Militar,N,N,N
110016221,CBMMG/2BBM/2Cia PV,2º Batalhão de Bombeiros Militar,N,N,N
110028759,CBMMG/2BBM/CARTÓRIO,2º Batalhão de Bombeiros Militar / Cartório,N,N,N
110023233,CBMMG/2BBM/POC,Unidade SEI para Posto Orgânico Coletivo (POC),N,N,N
110000785,CBMMG/2COB,2º Comando Operacional,N,N,N
110033924,CBMMG/2COB/BRIGADISTAS,2º COB Brigadistas,N,N,N
110023750,CBMMG/2COB/CARTÓRIO,2º Comando Operacional / Cartório,S,N,N
110022578,CBMMG/2COB/COMPRAS/DESPESA,Processos de Compras e Despesas - 2 COB,N,N,N
110032538,CBMMG/2COB/LOPO-LOPP,Promoção de oficiais/praças,N,N,N
110000976,CBMMG/3BBM,3º Batalhão de Bombeiros Militar,N,N,N
110016223,CBMMG/3BBM/1Cia,3º Batalhão de Bombeiros Militar,N,N,N
110016224,CBMMG/3BBM/1Cia/1Pel,3º Batalhão de Bombeiros Militar,N,N,N
110016225,CBMMG/3BBM/1Cia/2Pel,3º Batalhão de Bombeiros Militar,N,N,N
110016226,CBMMG/3BBM/1Cia/3Pel,3º Batalhão de Bombeiros Militar,N,N,N
110016227,CBMMG/3BBM/1Cia/4Pel,3º Batalhão de Bombeiros Militar,N,N,N
110016228,CBMMG/3BBM/1Cia/5Pel,3º Batalhão de Bombeiros Militar,N,N,N
110016229,CBMMG/3BBM/1Cia/6Pel,3º Batalhão de Bombeiros Militar,N,N,N
110016230,CBMMG/3BBM/1Cia/7Pel,3º Batalhão de Bombeiros Militar,N,N,N
110028749,CBMMG/3BBM/CARTÓRIO,3º Batalhão de Bombeiros Militar / Cartório,N,N,N
110023234,CBMMG/3BBM/POC,Unidade SEI para Posto Orgânico Coletivo (POC),N,N,N
110023236,CBMMG/3BBM/POC - VESPASIANO,Unidade SEI para Posto Orgânico Coletivo (POC),N,N,N
110031170,CBMMG/3BBM/SAS,3º Batalhão de Bombeiros Militar,N,N,N
110000973,CBMMG/3COB,3º Comando Operacional,N,N,N
110033925,CBMMG/3COB/BRIGADISTAS,3º COB Brigadistas,N,N,N
110033070,CBMMG/3COB/CARTORIO/ACERVO,Arquivo cartório do 3º COB - (SEI sigiloso),N,N,N
110023751,CBMMG/3COB/CARTÓRIO,3º Comando Operacional / Cartório,N,N,N
110027722,CBMMG/3COB/COMPRAS/DESPESA,Processos de Compras e Despesas - 3 COB,N,N,N
110032539,CBMMG/3COB/LOPO-LOPP,Promoção de oficiais/praças,N,N,N
110000934,CBMMG/4BBM,4º Batalhão de Bombeiros Militar,N,N,N
110027614,CBMMG/4BBM/1Cia,4º Batalhão de Bombeiros Militar,N,N,N
110027564,CBMMG/4BBM/1Cia/1Pel,4º Batalhão de Bombeiros Militar,N,N,N
110027565,CBMMG/4BBM/1Cia/2Pel,4º Batalhão de Bombeiros Militar,N,N,N
110027566,CBMMG/4BBM/1Cia/3Pel,4º Batalhão de Bombeiros Militar,N,N,N
110027567,CBMMG/4BBM/1Cia/4Pel,4º Batalhão de Bombeiros Militar,N,N,N
110027568,CBMMG/4BBM/1Cia/5Pel,4º Batalhão de Bombeiros Militar,N,N,N
110027569,CBMMG/4BBM/1Cia/6Pel,4º Batalhão de Bombeiros Militar,N,N,N
110027570,CBMMG/4BBM/1Cia/7Pel,4º Batalhão de Bombeiros Militar,N,N,N
110027562,CBMMG/4BBM/2Cia,4º Batalhão de Bombeiros Militar,N,N,N
110027571,CBMMG/4BBM/2Cia/1Pel,4º Batalhão de Bombeiros Militar,N,N,N
110027572,CBMMG/4BBM/2Cia/2Pel,4º Batalhão de Bombeiros Militar,N,N,N
110027573,CBMMG/4BBM/2Cia/3Pel,4º Batalhão de Bombeiros Militar,N,N,N
110033071,CBMMG/4BBM/CARTORIO/ACERVO,Arquivo cartório do 4º BBM - (SEI sigiloso),N,N,N
110028751,CBMMG/4BBM/CARTÓRIO,4º Batalhão de Bombeiros Militar / Cartório,N,N,N
110000775,CBMMG/4COB,4º Comando Operacional,N,N,N
110033926,CBMMG/4COB/BRIGADISTAS,4º COB Brigadistas,N,N,N
110023749,CBMMG/4COB/CARTÓRIO,4º Comando Operacional / Cartório,N,N,N
110023315,CBMMG/4COB/COMPRAS/DESPESA,Processos de Compras e Despesas - 4 COB,N,N,N
110032540,CBMMG/4COB/LOPO-LOPP,Promoção de oficiais/praças,N,N,N
110006097,CBMMG/5-CIA-IND,5ª Companhia Independente,N,N,N
110016244,CBMMG/5-CIA-IND/1Cia,5ª Companhia Independente,N,N,N
110016242,CBMMG/5-CIA-IND/1Cia/1Pel,5ª Companhia Independente,N,N,N
110016243,CBMMG/5-CIA-IND/1Cia/2Pel,5ª Companhia Independente,N,N,N
110028755,CBMMG/5-CIA-IND/CARTÓRIO,5ª Companhia Independente / Cartório,N,N,N
110000886,CBMMG/5BBM,5º Batalhão de Bombeiros Militar,N,N,N
110027535,CBMMG/5BBM/1Cia,5º Batalhão de Bombeiros Militar,N,N,N
110027536,CBMMG/5BBM/1Cia/1Pel,5º Batalhão de Bombeiros Militar,N,N,N
110027537,CBMMG/5BBM/1Cia/2Pel,5º Batalhão de Bombeiros Militar,N,N,N
110027538,CBMMG/5BBM/1Cia/3Pel,5º Batalhão de Bombeiros Militar,N,N,N
110027539,CBMMG/5BBM/1Cia/4Pel,5º Batalhão de Bombeiros Militar,N,N,N
110027540,CBMMG/5BBM/1Cia/5Pel,5º Batalhão de Bombeiros Militar,N,N,N
110027541,CBMMG/5BBM/1Cia/6Pel,5º Batalhão de Bombeiros Militar,N,N,N
110027542,CBMMG/5BBM/1Cia/7Pel,5º Batalhão de Bombeiros Militar,N,N,N
110027543,CBMMG/5BBM/1Cia/8Pel,5º Batalhão de Bombeiros Militar,N,N,N
110027544,CBMMG/5BBM/2Cia,5º Batalhão de Bombeiros Militar,N,N,N
110027545,CBMMG/5BBM/2Cia/1Pel,5º Batalhão de Bombeiros Militar,N,N,N
110027546,CBMMG/5BBM/2Cia/2Pel,5º Batalhão de Bombeiros Militar,N,N,N
110028760,CBMMG/5BBM/CARTÓRIO,5º Batalhão de Bombeiros Militar / Cartório,N,N,N
110000983,CBMMG/5COB,5º Comando Operacional,N,N,N
110033927,CBMMG/5COB/BRIGADISTAS,5º COB Brigadistas,N,N,N
110023752,CBMMG/5COB/CARTÓRIO,5º Comando Operacional / Cartório,N,N,N
110022723,CBMMG/5COB/COMPRAS/DESPESA,Processos de Compras e Despesas - 5COB,N,N,N
110032541,CBMMG/5COB/LOPO-LOPP,Promoção de oficiais/praças,N,N,N
110008376,CBMMG/6-CIA-IND,6ª Companhia Independente,N,N,N
110027012,CBMMG/6-CIA-IND/CARTÓRIO,6ª Companhia Independente / Cartório,N,N,N
110000803,CBMMG/6BBM,6º Batalhão de Bombeiros Militar,N,N,N
110028753,CBMMG/6BBM/CARTÓRIO,6º Batalhão de Bombeiros Militar / Cartório,N,N,N
110000818,CBMMG/6COB,6º Comando Operacional,N,N,N
110033928,CBMMG/6COB/BRIGADISTAS,6º COB Brigadistas,N,N,N
110023753,CBMMG/6COB/CARTÓRIO,6º Comando Operacional / Cartório,N,N,N
110022575,CBMMG/6COB/COMPRAS/DESPESA,Processos de Compras e Despesas - 6 COB,N,N,N
110032542,CBMMG/6COB/LOPO-LOPP,Promoção de oficiais/praças,N,N,N
110013019,CBMMG/7-CIA-IND,7ª Companhia Independente,N,N,N
110027015,CBMMG/7-CIA-IND/CARTÓRIO,7ª Companhia Independente / Cartório,N,N,N
110000761,CBMMG/7BBM,7º Batalhão de Bombeiros Militar,N,N,N
110027011,CBMMG/7BBM/CARTÓRIO,7º Batalhão de Bombeiros Militar / Cartório,N,N,N
110023239,CBMMG/7BBM/POC,Unidade SEI para Posto Orgânico Coletivo (POC),N,N,N
110000946,CBMMG/8BBM,8º Batalhão de Bombeiros Militar,N,N,N
110027547,CBMMG/8BBM/1Cia,8º Batalhão de Bombeiros Militar,N,N,N
110027548,CBMMG/8BBM/1Cia/1Pel,8º Batalhão de Bombeiros Militar,N,N,N
110027549,CBMMG/8BBM/1Cia/2Pel,8º Batalhão de Bombeiros Militar,N,N,N
110027550,CBMMG/8BBM/1Cia/3Pel,8º Batalhão de Bombeiros Militar,N,N,N
110027551,CBMMG/8BBM/1Cia/4Pel,8º Batalhão de Bombeiros Militar,N,N,N
110027552,CBMMG/8BBM/1Cia/5Pel,8º Batalhão de Bombeiros Militar,N,N,N
110027553,CBMMG/8BBM/1Cia/6Pel,8º Batalhão de Bombeiros Militar,N,N,N
110027554,CBMMG/8BBM/1Cia/7Pel,8º Batalhão de Bombeiros Militar,N,N,N
110027555,CBMMG/8BBM/1Cia/8Pel,8º Batalhão de Bombeiros Militar,N,N,N
110027624,CBMMG/8BBM/2Cia,8º Batalhão de Bombeiros Militar,N,N,N
110027625,CBMMG/8BBM/2Cia/1Pel,8º Batalhão de Bombeiros Militar,N,N,N
110027626,CBMMG/8BBM/2Cia/2Pel,8º Batalhão de Bombeiros Militar,N,N,N
110028754,CBMMG/8BBM/CARTÓRIO,8º Batalhão de Bombeiros Militar / Cartório,N,N,N
110000905,CBMMG/9BBM,9º Batalhão de Bombeiros Militar,N,N,N
110027641,CBMMG/9BBM/1Cia,9º Batalhão de Bombeiros Militar,N,N,N
110027640,CBMMG/9BBM/1Cia/1Pel,9º Batalhão de Bombeiros Militar,N,N,N
110027642,CBMMG/9BBM/1Cia/2Pel,9º Batalhão de Bombeiros Militar,N,N,N
110027643,CBMMG/9BBM/1Cia/3Pel,9º Batalhão de Bombeiros Militar,N,N,N
110027644,CBMMG/9BBM/1Cia/4Pel,9º Batalhão de Bombeiros Militar,N,N,N
110027645,CBMMG/9BBM/2Cia,9º Batalhão de Bombeiros Militar,N,N,N
110027647,CBMMG/9BBM/2Cia/1Pel,9º Batalhão de Bombeiros Militar,N,N,N
110027646,CBMMG/9BBM/2Cia/2Pel,9º Batalhão de Bombeiros Militar,N,N,N
110027013,CBMMG/9BBM/CARTÓRIO,9º Batalhão de Bombeiros Militar / Cartório,N,N,N
110023241,CBMMG/9BBM/POC,Unidade SEI para Posto Orgânico Coletivo (POC),N,N,N
110031208,CBMMG/9BBM/SAS,SAS-9ºBBM,N,N,N
110000894,CBMMG/AAS,Assessoria de Assistência à Saúde,N,N,N
110028908,CBMMG/AAS/ÓRGÃOS EXTERNOS,Assessoria de Assistência à Saúde,N,N,N
110034193,CBMMG/ABM,ACADEMIA DE BOMBEIROS MILITAR,N,N,N
110031990,CBMMG/ABM/ACO,Adjuntoria de Comunicação Organizacional,N,N,N
110000811,CBMMG/ABM/ARQUIVO,Consulta de Processos da ABM,N,N,N
110010051,CBMMG/ABM/CA1,Corpo de Alunos 1,N,N,N
110010052,CBMMG/ABM/CA2,Corpo de Alunos 2,N,N,N
110021106,CBMMG/ABM/CA2/CEFS,Academia de Bombeiros Militar - CEFS,N,N,N
110028758,CBMMG/ABM/CARTÓRIO,Cartório,N,N,N
110034079,CBMMG/ABM/CEE,Centro de Ensino e Extensão,N,N,N
110031463,CBMMG/ABM/CFC,Centro de Formação de Condutores,N,N,N
110034080,CBMMG/ABM/CIPARD,CIPARD,N,N,N
110027724,CBMMG/ABM/COMPRAS/DESPESA,Processos de Compras e Despesas - ABM,N,N,N
110031394,CBMMG/ABM/CSE,Centro de Seleção e Exames,N,N,N
110028467,CBMMG/ABM/CTP,Centro de Treinamento Profissional,N,N,N
110034082,CBMMG/ABM/DIV.ADMINISTRATIVA,Divisão Administrativa,N,N,N
110032543,CBMMG/ABM/LOPO-LOPP,Promoção de oficiais/praças,N,N,N
110033566,CBMMG/ABM/PASTAS,Pastas Funcionais,N,N,N
110034081,CBMMG/ABM/PLANEJAMENTO,Divisão de Planejamento,N,N,N
110032029,CBMMG/ABM/PosGrad_AlunosExt,Pós-Graduação e Alunos Externos,N,N,N
110031209,CBMMG/ABM/SAS,SAS-ABM,N,N,N
110000938,CBMMG/ACF,Assessoria de Contabilidade e Finanças,N,N,N
110000755,CBMMG/AJUDGERAL,Ajudância Geral,N,N,N
110031559,CBMMG/AJUDGERAL/ARQUIVOPASTA,Arquivo Pasta Funcional,N,N,N
110030990,CBMMG/AJUDGERAL/BGBMR-arquivo,Boletins Gerais - BGBMR-arquivo,N,N,N
110028768,CBMMG/AJUDGERAL/CARTÓRIO,Ajudância Geral / Cartório,N,N,N
110027723,CBMMG/AJUDGERAL/COMPRA/DESPESA,Processos de Compras e Despesas - Ajudância Geral,N,N,N
110015401,CBMMG/AJUDGERAL/CPO,Comissão de Promoção de Oficiais,N,N,N
110015400,CBMMG/AJUDGERAL/CPP,Comissão de Promoção de Praças,N,N,N
110032150,CBMMG/AJUDGERAL/LOPO-LOPP,Promoção de oficiais/praças,N,N,N
110015827,CBMMG/AJUDGERAL/PASTAFUNCIONAL,ENCERRAMENTO DE PASTAS FUNCIONAIS,N,N,N
110028242,CBMMG/AJUDGERAL/PROMOÇÃO,Ajudância Geral/Promoção,N,N,N
110021973,CBMMG/ASSJUR,Assessoria jurídica,N,N,N
110021956,CBMMG/AT-SISP,Assessoria Técnica do Sistema Integrado de Segurança Pública,N,N,N
110000764,CBMMG/Assessoria Estratégica,Diretoria de Assuntos Institucionais - Assessoria Estratégica,N,N,N
110016465,CBMMG/BBM EMERGENCIAL COVID-19,Batalhão Emergencial COVID-19,N,N,N
110000719,CBMMG/BEMAD,Batalhão de Emergências Ambientais e Resposta a Desastres,N,N,N
110000746,CBMMG/BM1,EMBM1,N,N,N
110000856,CBMMG/BM2,EMBM2,N,N,N
110027856,CBMMG/BM2/AI-IPSM,EMBM2,N,N,N
110031673,CBMMG/BM2/GT de Inteligência,Grupo Temático de Inteligência de Bombeiros,N,N,N
110027854,CBMMG/BM2/NOIB,EMBM2,N,N,N
110027855,CBMMG/BM2/SEJUSP,EMBM2,N,N,N
110000952,CBMMG/BM3,EMBM3,N,N,N
110000979,CBMMG/BM4,EMBM4,N,N,N
110000879,CBMMG/BM4-old,EMBM4-old,N,N,N
110000768,CBMMG/BM5,EMBM5,N,N,N
110003717,CBMMG/BOA,Batalhão de Operações Aéreas,N,N,N
110032058,CBMMG/BOA/1CEOA,Batalhão de Operações Aéreas/1CEOA,N,N,N
110032059,CBMMG/BOA/2CEOA,Batalhão de Operações Aéreas/2CEOA,N,N,N
110032060,CBMMG/BOA/3CEOA,Batalhão de Operações Aéreas/3CEOA,N,N,N
110032061,CBMMG/BOA/4CEOA,Batalhão de Operações Aéreas/4CEOA,N,N,N
110032064,CBMMG/BOA/ALMOX,Batalhão de Operações Aéreas/Almoxarifado,N,N,N
110027534,CBMMG/BOA/COMPRAS/DESPESA,Batalhão de Operações Aéreas/ Processo de Compras e Despesas,N,N,N
110032067,CBMMG/BOA/EFAER,Batalhão de Operações Aéreas/EFAER,N,N,N
110032062,CBMMG/BOA/MANUTENCAO,Batalhão de Operações Aéreas/Manutenção,N,N,N
110032070,CBMMG/BOA/RPA,Batalhão de Operações Aéreas/RPA,N,N,N
110032063,CBMMG/BOA/SAO,Batalhão de Operações Aéreas/SAO,N,N,N
110032069,CBMMG/BOA/SEGVOO,Batalhão de Operações Aéreas/Voo,N,N,N
110032066,CBMMG/BOA/SEPLAN,Batalhão de Operações Aéreas/SEPLAN,N,N,N
110032068,CBMMG/BOA/TASA,Batalhão de Operações Aéreas/TASA,N,N,N
110001083,CBMMG/CAT,Centro de Atividades Técnicas,N,N,N
110033036,CBMMG/CAT-VISTORIA,CAT Vistoria,N,N,N
110001082,CBMMG/CCBM,Corregedoria,N,N,N
110032486,CBMMG/CCBM/SPPIR,"Seção de Pesquisa, Projetos, Inovação e Resultados",N,N,N
110016498,CBMMG/CEB,Comando Especializado de Bombeiros,N,N,N
110031688,CBMMG/CEB/COMPRAS/DESPESAS,Processo de compras e despesa - CEB,N,N,N
110000863,CBMMG/CG,Comando-Geral,N,N,N
110008493,CBMMG/CINSP,Centro Integrado de Informações de Segurança Pública,N,N,N
110005582,CBMMG/COBOM,Centro de Operações de Bombeiros Militar,N,N,N
110033131,CBMMG/COBOM/QUALIDADE,COBOM Qualidade,N,N,N
110020626,CBMMG/COMPRAS_EMERGENCIAIS,Unidade de Controle de Processos do Tribunal de Contas do Estado,N,N,N
110031188,CBMMG/CPAD-LAI,Comissão Permanente de Avaliação de Documentos de Arquivo da Lei de Acesso a Informação,N,N,N
110032096,CBMMG/CPO,COMISSÃO PROMOÇÃO OFICIAIS,N,N,N
110032097,CBMMG/CPP,COMISSÃO PROMOÇÃO PRAÇAS,N,N,N
110029468,CBMMG/CPSJDR,Comissão de Processos de São João Del Rey,N,N,N
110000910,CBMMG/CSM,Centro de Suprimento e Manutenção,N,N,N
110023235,CBMMG/CSM/POC,Unidade SEI para Posto Orgânico Coletivo (POC),N,N,N
110022398,CBMMG/CTAF,COMISSÃO PARA APLICAÇÃO DO TESTE DE AVALIAÇÃO FÍSICA,N,N,N
110020695,CBMMG/Com_Med_Merito_Militar,Comissão da Medalha do Mérito Militar,N,N,N
110033479,CBMMG/Comissão de Ética,Comissão de Ética,N,N,N
110027847,CBMMG/DAI,Diretoria de Assuntos Institucionais,N,N,N
110029053,CBMMG/DAI - ASPAR,Assessoria Parlamentar,N,N,N
110027098,CBMMG/DAI-1,Assuntos Legislativos,N,N,N
110027739,CBMMG/DAI-2,Orgãos Externos,N,N,N
110029581,CBMMG/DAI-2/AF,Assessoria Fundacional,N,N,N
110028401,CBMMG/DAI-3,Gestão de Recursos Alternativos,N,N,N
110000928,CBMMG/DAT,Diretoria de Atividades Técnicas,N,N,N
110008494,CBMMG/DDU,Disque Denúncia Unificado,N,N,N
110004730,CBMMG/DLF,Diretoria de Logística e Finanças,N,N,N
110000966,CBMMG/DRH,Diretoria de Recursos Humanos,N,N,N
110027740,CBMMG/DRH2,Diretoria de Recursos Humanos,N,N,N
110032149,CBMMG/DRH2/LOPO-LOPP,Promoção de oficiais/praças,N,N,N
110032908,CBMMG/DRH2/LOPO-LOPP-2COB,Promoção de oficiais/praças 2COB,N,N,N
110032909,CBMMG/DRH2/LOPO-LOPP-3COB,Promoção de oficiais/praças 3COB,N,N,N
110032910,CBMMG/DRH2/LOPO-LOPP-4COB,Promoção de oficiais/praças 4COB,N,N,N
110032911,CBMMG/DRH2/LOPO-LOPP-5COB,Promoção de oficiais/praças 5COB,N,N,N
110032912,CBMMG/DRH2/LOPO-LOPP-6COB,Promoção de oficiais/praças 6COB,N,N,N
110032913,CBMMG/DRH2/LOPO-LOPP-ABM,Promoção de oficiais/praças ABM,N,N,N
110032914,CBMMG/DRH2/LOPO-LOPP-AJUDGERAL,Promoção de oficiais/praças AjuGeral,N,N,N
110031458,CBMMG/ECOBOM,Encontro da Comunidade de Bombeiros,N,N,N
110000921,CBMMG/EMBM,Estado-Maior,N,N,N
110028065,CBMMG/EMBM - Secretaria CPO,Comissão de Promoção de Oficiais - Secretaria,N,N,N
110031744,CBMMG/EMBM/CCBM/SEMINARIO JURI,Seminário Jurídico,N,N,N
110010179,CBMMG/EMBM/LAI,Comissão de Lei de Acesso à Informação,N,N,N
110022402,CBMMG/EMBM/LGPD,Comissão da Lei Geral de Proteção de Dados Pessoais,N,N,N
